-3.11;-9.353;7
-3.11;-9.353;6.001
-3.11;-9.353;3.2
-3.11;-9.353;2.6
-3.109;-9.345;2.506
-3.103;-9.324;2.415
-3.094;-9.289;2.328
-3.082;-9.242;2.247
-3.067;-9.182;2.176
-3.049;-9.113;2.115
-3.029;-9.035;2.065
-3.008;-8.951;2.029
-2.985;-8.862;2.007
-2.962;-8.771;2
-2.851;-8.312;2
-2.755;-7.85;2
-2.674;-7.384;2
-2.607;-6.917;2
-2.554;-6.447;2
-2.516;-5.977;2
-2.492;-5.505;2
-2.492;-5.355;2
-2.677;-4.415;2
-2.805;-3.466;2
-2.892;-2.513;2
-2.951;-1.557;2
-2.991;-0.6;2
-3.019;0.357;2
-3.038;1.315;2
-3.051;2.273;2
-3.059;3.23;2
-3.066;4.188;2
-3.07;5.146;2
-3.075;7.061;2
-3.08;9.934;2
-3.087;20.469;2
-3.09;24.778;2
-2.966;25.241;2
-2.476;26.064;2
-1.736;26.671;2
-0.881;27.103;2
0.028;27.406;2
0.962;27.616;2
1.909;27.76;2
2.861;27.858;2
3.817;27.926;2
4.773;27.971;2
5.731;28.002;2
6.688;28.024;2
7.646;28.038;2
8.603;28.048;2
9.561;28.055;2
10.519;28.06;2
12.434;28.067;2
15.307;28.071;2
16.265;28.072;2
34.461;28.086;2
34.7;28.086;2
35.172;28.005;2
35.594;27.777;2
36.331;27.166;2
36.866;26.371;2
37.243;25.491;2
37.507;24.57;2
37.688;23.63;2
37.812;22.68;2
37.897;21.727;2
37.955;20.771;2
37.994;19.814;2
38.021;18.856;2
38.039;17.899;2
38.051;16.941;2
38.059;15.984;2
38.065;15.026;2
38.069;14.068;2
38.074;12.153;2
38.077;9.28;2
38.08;0.182;2
37.95;-0.279;2
37.455;-1.099;2
36.711;-1.703;2
35.856;-2.132;2
34.946;-2.433;2
34.011;-2.641;2
33.064;-2.783;2
32.112;-2.881;2
31.156;-2.947;2
30.2;-2.992;2
29.242;-3.022;2
28.285;-3.043;2
27.327;-3.057;2
26.37;-3.066;2
25.412;-3.073;2
24.454;-3.077;2
22.539;-3.082;2
19.666;-3.085;2
10.089;-3.087;2
2.906;-3.087;2
2.432;-3.017;2
2;-2.811;2
